n_dimensions,n_samples,n_neigbors,leaf_size,algorithm,score,time_fit,time_predict
16,4000,65,2,kd_tree,0.508,0.140000581741333,0.140000581741333
16,4000,99,2,kd_tree,0.5155,0.16200590133666992,0.16200590133666992
16,4000,3,30,kd_tree,0.5135,0.09899353981018066,0.09899353981018066
16,4000,7,30,kd_tree,0.514,0.11400222778320312,0.11400222778320312
16,4000,9,30,kd_tree,0.524,0.1159975528717041,0.1159975528717041
16,4000,27,30,kd_tree,0.535,0.11600065231323242,0.11600065231323242
16,4000,65,30,kd_tree,0.508,0.13000011444091797,0.13000011444091797
16,4000,99,30,kd_tree,0.5155,0.14800119400024414,0.14800119400024414
16,4000,3,100,kd_tree,0.5135,0.10799765586853027,0.10799765586853027
16,4000,7,100,kd_tree,0.514,0.11500024795532227,0.11500024795532227
16,4000,9,100,kd_tree,0.524,0.11500048637390137,0.11500048637390137
16,4000,27,100,kd_tree,0.535,0.13199996948242188,0.13199996948242188
16,4000,65,100,kd_tree,0.508,0.14400029182434082,0.14400029182434082
16,4000,99,100,kd_tree,0.5155,0.14599919319152832,0.14599919319152832
16,4000,3,2,brute,0.5135,0.20600104331970215,0.20600104331970215
16,4000,7,2,brute,0.514,0.20200133323669434,0.20200133323669434
16,4000,9,2,brute,0.524,0.21199846267700195,0.21199846267700195
16,4000,27,2,brute,0.535,0.21600079536437988,0.21600079536437988
16,4000,65,2,brute,0.508,0.22799897193908691,0.22799897193908691
16,4000,99,2,brute,0.5155,0.24199914932250977,0.24199914932250977
16,4000,3,30,brute,0.5135,0.1920027732849121,0.1920027732849121
16,4000,7,30,brute,0.514,0.20799899101257324,0.20799899101257324
16,4000,9,30,brute,0.524,0.20399880409240723,0.20399880409240723
16,4000,27,30,brute,0.535,0.2180020809173584,0.2180020809173584
16,4000,65,30,brute,0.508,0.21799993515014648,0.21799993515014648
16,4000,99,30,brute,0.5155,0.24199962615966797,0.24199962615966797
16,4000,3,100,brute,0.5135,0.212998628616333,0.212998628616333
16,4000,7,100,brute,0.514,0.2199995517730713,0.2199995517730713
16,4000,9,100,brute,0.524,0.2090003490447998,0.2090003490447998
16,4000,27,100,brute,0.535,0.21300172805786133,0.21300172805786133
16,4000,65,100,brute,0.508,0.23199701309204102,0.23199701309204102
16,4000,99,100,brute,0.5155,0.24000120162963867,0.24000120162963867
25,200,3,2,ball_tree,0.45,0.007001638412475586,0.007001638412475586
25,200,7,2,ball_tree,0.44,0.007000446319580078,0.007000446319580078
25,200,9,2,ball_tree,0.49,0.006997585296630859,0.006997585296630859
25,200,27,2,ball_tree,0.49,0.0069997310638427734,0.0069997310638427734
25,200,65,2,ball_tree,0.55,0.008002758026123047,0.008002758026123047
25,200,99,2,ball_tree,0.46,0.007999658584594727,0.007999658584594727
25,200,3,30,ball_tree,0.45,0.0059967041015625,0.0059967041015625
25,200,7,30,ball_tree,0.44,0.010000944137573242,0.010000944137573242
25,200,9,30,ball_tree,0.49,0.009003877639770508,0.009003877639770508
25,200,27,30,ball_tree,0.49,0.007998943328857422,0.007998943328857422
25,200,65,30,ball_tree,0.55,0.00799703598022461,0.00799703598022461
25,200,99,30,ball_tree,0.46,0.007998943328857422,0.007998943328857422
25,200,3,100,ball_tree,0.45,0.006999969482421875,0.006999969482421875
25,200,7,100,ball_tree,0.44,0.0070002079010009766,0.0070002079010009766
25,200,9,100,ball_tree,0.49,0.0070002079010009766,0.0070002079010009766
25,200,27,100,ball_tree,0.49,0.008000612258911133,0.008000612258911133
25,200,65,100,ball_tree,0.55,0.006999492645263672,0.006999492645263672
25,200,99,100,ball_tree,0.46,0.007996320724487305,0.007996320724487305
25,200,3,2,kd_tree,0.45,0.007002830505371094,0.007002830505371094
25,200,7,2,kd_tree,0.44,0.0060002803802490234,0.0060002803802490234
25,200,9,2,kd_tree,0.49,0.007999897003173828,0.007999897003173828
25,200,27,2,kd_tree,0.49,0.0070002079010009766,0.0070002079010009766
25,200,65,2,kd_tree,0.55,0.007996559143066406,0.007996559143066406
25,200,99,2,kd_tree,0.46,0.00899958610534668,0.00899958610534668
25,200,3,30,kd_tree,0.45,0.007002115249633789,0.007002115249633789
25,200,7,30,kd_tree,0.44,0.006005525588989258,0.006005525588989258
25,200,9,30,kd_tree,0.49,0.006996631622314453,0.006996631622314453
25,200,27,30,kd_tree,0.49,0.006997108459472656,0.006997108459472656
25,200,65,30,kd_tree,0.55,0.008000373840332031,0.008000373840332031
25,200,99,30,kd_tree,0.46,0.00800180435180664,0.00800180435180664
25,200,3,100,kd_tree,0.45,0.0069997310638427734,0.0069997310638427734
25,200,7,100,kd_tree,0.44,0.005998134613037109,0.005998134613037109
25,200,9,100,kd_tree,0.49,0.007002353668212891,0.007002353668212891
25,200,27,100,kd_tree,0.49,0.007000446319580078,0.007000446319580078
25,200,65,100,kd_tree,0.55,0.006999492645263672,0.006999492645263672
25,200,99,100,kd_tree,0.46,0.006999969482421875,0.006999969482421875
25,200,3,2,brute,0.45,0.005997657775878906,0.005997657775878906
25,200,7,2,brute,0.44,0.006000041961669922,0.006000041961669922
25,200,9,2,brute,0.49,0.006002187728881836,0.006002187728881836
25,200,27,2,brute,0.49,0.00700068473815918,0.00700068473815918
25,200,65,2,brute,0.55,0.005999326705932617,0.005999326705932617
25,200,99,2,brute,0.46,0.007999897003173828,0.007999897003173828
25,200,3,30,brute,0.45,0.006000041961669922,0.006000041961669922
25,200,7,30,brute,0.44,0.005997896194458008,0.005997896194458008
25,200,9,30,brute,0.49,0.007002115249633789,0.007002115249633789
25,200,27,30,brute,0.49,0.0060002803802490234,0.0060002803802490234
25,200,65,30,brute,0.55,0.0069997310638427734,0.0069997310638427734
25,200,99,30,brute,0.46,0.0070002079010009766,0.0070002079010009766
25,200,3,100,brute,0.45,0.00599980354309082,0.00599980354309082
25,200,7,100,brute,0.44,0.00599980354309082,0.00599980354309082
25,200,9,100,brute,0.49,0.0060007572174072266,0.0060007572174072266
25,200,27,100,brute,0.49,0.0069997310638427734,0.0069997310638427734
25,200,65,100,brute,0.55,0.006999492645263672,0.006999492645263672
25,200,99,100,brute,0.46,0.005998134613037109,0.005998134613037109
25,400,3,2,ball_tree,0.47,0.01100015640258789,0.01100015640258789
25,400,7,2,ball_tree,0.48,0.01199960708618164,0.01199960708618164
25,400,9,2,ball_tree,0.455,0.011000394821166992,0.011000394821166992
25,400,27,2,ball_tree,0.47,0.01199960708618164,0.01199960708618164
25,400,65,2,ball_tree,0.495,0.013000249862670898,0.013000249862670898
25,400,99,2,ball_tree,0.525,0.01600027084350586,0.01600027084350586
25,400,3,30,ball_tree,0.47,0.010999441146850586,0.010999441146850586
25,400,7,30,ball_tree,0.48,0.012000799179077148,0.012000799179077148
25,400,9,30,ball_tree,0.455,0.011997461318969727,0.011997461318969727
25,400,27,30,ball_tree,0.47,0.013003349304199219,0.013003349304199219
25,400,65,30,ball_tree,0.495,0.013999700546264648,0.013999700546264648
25,400,99,30,ball_tree,0.525,0.013999700546264648,0.013999700546264648
25,400,3,100,ball_tree,0.47,0.01200103759765625,0.01200103759765625
25,400,7,100,ball_tree,0.48,0.011998653411865234,0.011998653411865234
25,400,9,100,ball_tree,0.455,0.013000726699829102,0.013000726699829102
25,400,27,100,ball_tree,0.47,0.01199793815612793,0.01199793815612793
25,400,65,100,ball_tree,0.495,0.011999130249023438,0.011999130249023438
25,400,99,100,ball_tree,0.525,0.013997793197631836,0.013997793197631836
25,400,3,2,kd_tree,0.47,0.01200246810913086,0.01200246810913086
25,400,7,2,kd_tree,0.48,0.011999845504760742,0.011999845504760742
25,400,9,2,kd_tree,0.455,0.01199793815612793,0.01199793815612793
25,400,27,2,kd_tree,0.47,0.015004158020019531,0.015004158020019531
25,400,65,2,kd_tree,0.495,0.014995813369750977,0.014995813369750977
25,400,99,2,kd_tree,0.525,0.017001867294311523,0.017001867294311523
25,400,3,30,kd_tree,0.47,0.011997699737548828,0.011997699737548828
25,400,7,30,kd_tree,0.48,0.012003898620605469,0.012003898620605469
25,400,9,30,kd_tree,0.455,0.011998414993286133,0.011998414993286133
25,400,27,30,kd_tree,0.47,0.012000083923339844,0.012000083923339844
25,400,65,30,kd_tree,0.495,0.014000654220581055,0.014000654220581055
25,400,99,30,kd_tree,0.525,0.013999700546264648,0.013999700546264648
25,400,3,100,kd_tree,0.47,0.010999441146850586,0.010999441146850586
25,400,7,100,kd_tree,0.48,0.012000083923339844,0.012000083923339844
25,400,9,100,kd_tree,0.455,0.011997222900390625,0.011997222900390625
25,400,27,100,kd_tree,0.47,0.012003183364868164,0.012003183364868164
25,400,65,100,kd_tree,0.495,0.013000011444091797,0.013000011444091797
25,400,99,100,kd_tree,0.525,0.013998031616210938,0.013998031616210938
25,400,3,2,brute,0.47,0.010999202728271484,0.010999202728271484
25,400,7,2,brute,0.48,0.012003660202026367,0.012003660202026367
25,400,9,2,brute,0.455,0.01199650764465332,0.01199650764465332
25,400,27,2,brute,0.47,0.013000011444091797,0.013000011444091797
25,400,65,2,brute,0.495,0.014000892639160156,0.014000892639160156
25,400,99,2,brute,0.525,0.014006853103637695,0.014006853103637695
25,400,3,30,brute,0.47,0.010993003845214844,0.010993003845214844
25,400,7,30,brute,0.48,0.012998819351196289,0.012998819351196289
25,400,9,30,brute,0.455,0.012000322341918945,0.012000322341918945
25,400,27,30,brute,0.47,0.012000560760498047,0.012000560760498047
25,400,65,30,brute,0.495,0.011999130249023438,0.011999130249023438
25,400,99,30,brute,0.525,0.01300048828125,0.01300048828125
25,400,3,100,brute,0.47,0.011999368667602539,0.011999368667602539
25,400,7,100,brute,0.48,0.011000394821166992,0.011000394821166992
25,400,9,100,brute,0.455,0.012000560760498047,0.012000560760498047
25,400,27,100,brute,0.47,0.011999130249023438,0.011999130249023438
25,400,65,100,brute,0.495,0.012000560760498047,0.012000560760498047
25,400,99,100,brute,0.525,0.013000011444091797,0.013000011444091797
25,1000,3,2,ball_tree,0.506,0.02599954605102539,0.02599954605102539
25,1000,7,2,ball_tree,0.51,0.026998281478881836,0.026998281478881836
25,1000,9,2,ball_tree,0.494,0.027001380920410156,0.027001380920410156
25,1000,27,2,ball_tree,0.488,0.030000925064086914,0.030000925064086914
25,1000,65,2,ball_tree,0.484,0.03299903869628906,0.03299903869628906
25,1000,99,2,ball_tree,0.506,0.03600025177001953,0.03600025177001953
25,1000,3,30,ball_tree,0.506,0.02700042724609375,0.02700042724609375
25,1000,7,30,ball_tree,0.51,0.026999950408935547,0.026999950408935547
25,1000,9,30,ball_tree,0.494,0.02700042724609375,0.02700042724609375
25,1000,27,30,ball_tree,0.488,0.027998924255371094,0.027998924255371094
25,1000,65,30,ball_tree,0.484,0.031000614166259766,0.031000614166259766
25,1000,99,30,ball_tree,0.506,0.03399920463562012,0.03399920463562012
25,1000,3,100,ball_tree,0.506,0.02500009536743164,0.02500009536743164
25,1000,7,100,ball_tree,0.51,0.02700018882751465,0.02700018882751465
25,1000,9,100,ball_tree,0.494,0.028006553649902344,0.028006553649902344
25,1000,27,100,ball_tree,0.488,0.028994083404541016,0.028994083404541016
25,1000,65,100,ball_tree,0.484,0.03099966049194336,0.03099966049194336
25,1000,99,100,ball_tree,0.506,0.03399944305419922,0.03399944305419922
25,1000,3,2,kd_tree,0.506,0.027000904083251953,0.027000904083251953
25,1000,7,2,kd_tree,0.51,0.0279998779296875,0.0279998779296875
25,1000,9,2,kd_tree,0.494,0.026999473571777344,0.026999473571777344
25,1000,27,2,kd_tree,0.488,0.02899956703186035,0.02899956703186035
25,1000,65,2,kd_tree,0.484,0.03300285339355469,0.03300285339355469
25,1000,99,2,kd_tree,0.506,0.03800010681152344,0.03800010681152344
25,1000,3,30,kd_tree,0.506,0.02500009536743164,0.02500009536743164
25,1000,7,30,kd_tree,0.51,0.02699756622314453,0.02699756622314453
25,1000,9,30,kd_tree,0.494,0.0280001163482666,0.0280001163482666
25,1000,27,30,kd_tree,0.488,0.02700018882751465,0.02700018882751465
25,1000,65,30,kd_tree,0.484,0.031001806259155273,0.031001806259155273
25,1000,99,30,kd_tree,0.506,0.03300070762634277,0.03300070762634277
25,1000,3,100,kd_tree,0.506,0.026996850967407227,0.026996850967407227
25,1000,7,100,kd_tree,0.51,0.026000261306762695,0.026000261306762695
25,1000,9,100,kd_tree,0.494,0.0260007381439209,0.0260007381439209
25,1000,27,100,kd_tree,0.488,0.02800154685974121,0.02800154685974121
25,1000,65,100,kd_tree,0.484,0.029999732971191406,0.029999732971191406
25,1000,99,100,kd_tree,0.506,0.03299880027770996,0.03299880027770996
25,1000,3,2,brute,0.506,0.031999826431274414,0.031999826431274414
25,1000,7,2,brute,0.51,0.03299975395202637,0.03299975395202637
25,1000,9,2,brute,0.494,0.03199934959411621,0.03199934959411621
25,1000,27,2,brute,0.488,0.03200674057006836,0.03200674057006836
25,1000,65,2,brute,0.484,0.033995628356933594,0.033995628356933594
25,1000,99,2,brute,0.506,0.035997629165649414,0.035997629165649414
25,1000,3,30,brute,0.506,0.03100275993347168,0.03100275993347168
25,1000,7,30,brute,0.51,0.03200030326843262,0.03200030326843262
25,1000,9,30,brute,0.494,0.03099966049194336,0.03099966049194336
25,1000,27,30,brute,0.488,0.03299975395202637,0.03299975395202637
25,1000,65,30,brute,0.484,0.033000946044921875,0.033000946044921875
25,1000,99,30,brute,0.506,0.03599953651428223,0.03599953651428223
25,1000,3,100,brute,0.506,0.029999494552612305,0.029999494552612305
25,1000,7,100,brute,0.51,0.031000137329101562,0.031000137329101562
25,1000,9,100,brute,0.494,0.03300118446350098,0.03300118446350098
25,1000,27,100,brute,0.488,0.0339968204498291,0.0339968204498291
25,1000,65,100,brute,0.484,0.03399944305419922,0.03399944305419922
25,1000,99,100,brute,0.506,0.03499722480773926,0.03499722480773926
25,2000,3,2,ball_tree,0.501,0.05099940299987793,0.05099940299987793
25,2000,7,2,ball_tree,0.494,0.053000688552856445,0.053000688552856445
25,2000,9,2,ball_tree,0.509,0.05300307273864746,0.05300307273864746
25,2000,27,2,ball_tree,0.501,0.06899833679199219,0.06899833679199219
25,2000,65,2,ball_tree,0.501,0.07799959182739258,0.07799959182739258
25,2000,99,2,ball_tree,0.479,0.07799983024597168,0.07799983024597168
25,2000,3,30,ball_tree,0.501,0.05399942398071289,0.05399942398071289
25,2000,7,30,ball_tree,0.494,0.054999589920043945,0.054999589920043945
25,2000,9,30,ball_tree,0.509,0.054999351501464844,0.054999351501464844
25,2000,27,30,ball_tree,0.501,0.05800342559814453,0.05800342559814453
25,2000,65,30,ball_tree,0.501,0.06499743461608887,0.06499743461608887
25,2000,99,30,ball_tree,0.479,0.07200002670288086,0.07200002670288086
25,2000,3,100,ball_tree,0.501,0.05500149726867676,0.05500149726867676
25,2000,7,100,ball_tree,0.494,0.058000802993774414,0.058000802993774414
25,2000,9,100,ball_tree,0.509,0.056998252868652344,0.056998252868652344
25,2000,27,100,ball_tree,0.501,0.06200146675109863,0.06200146675109863
25,2000,65,100,ball_tree,0.501,0.07400035858154297,0.07400035858154297
25,2000,99,100,ball_tree,0.479,0.07300043106079102,0.07300043106079102
25,2000,3,2,kd_tree,0.501,0.09599709510803223,0.09599709510803223
25,2000,7,2,kd_tree,0.494,0.07100391387939453,0.07100391387939453
25,2000,9,2,kd_tree,0.509,0.05499601364135742,0.05499601364135742
25,2000,27,2,kd_tree,0.501,0.057999610900878906,0.057999610900878906
25,2000,65,2,kd_tree,0.501,0.0689992904663086,0.0689992904663086
25,2000,99,2,kd_tree,0.479,0.07700324058532715,0.07700324058532715
25,2000,3,30,kd_tree,0.501,0.051999807357788086,0.051999807357788086
25,2000,7,30,kd_tree,0.494,0.05199742317199707,0.05199742317199707
25,2000,9,30,kd_tree,0.509,0.05400347709655762,0.05400347709655762
25,2000,27,30,kd_tree,0.501,0.05499696731567383,0.05499696731567383
25,2000,65,30,kd_tree,0.501,0.06299948692321777,0.06299948692321777
25,2000,99,30,kd_tree,0.479,0.07200074195861816,0.07200074195861816
25,2000,3,100,kd_tree,0.501,0.05300188064575195,0.05300188064575195
25,2000,7,100,kd_tree,0.494,0.053999900817871094,0.053999900817871094
25,2000,9,100,kd_tree,0.509,0.053000450134277344,0.053000450134277344
25,2000,27,100,kd_tree,0.501,0.0559995174407959,0.0559995174407959
25,2000,65,100,kd_tree,0.501,0.06100058555603027,0.06100058555603027
25,2000,99,100,kd_tree,0.479,0.07200002670288086,0.07200002670288086
25,2000,3,2,brute,0.501,0.07699966430664062,0.07699966430664062
25,2000,7,2,brute,0.494,0.08000063896179199,0.08000063896179199
25,2000,9,2,brute,0.509,0.08299756050109863,0.08299756050109863
25,2000,27,2,brute,0.501,0.07899928092956543,0.07899928092956543
25,2000,65,2,brute,0.501,0.08400201797485352,0.08400201797485352
25,2000,99,2,brute,0.479,0.08900022506713867,0.08900022506713867
25,2000,3,30,brute,0.501,0.0710000991821289,0.0710000991821289
25,2000,7,30,brute,0.494,0.07599830627441406,0.07599830627441406
25,2000,9,30,brute,0.509,0.07599949836730957,0.07599949836730957
25,2000,27,30,brute,0.501,0.07799983024597168,0.07799983024597168
25,2000,65,30,brute,0.501,0.08600091934204102,0.08600091934204102
25,2000,99,30,brute,0.479,0.08699917793273926,0.08699917793273926
25,2000,3,100,brute,0.501,0.07300043106079102,0.07300043106079102
25,2000,7,100,brute,0.494,0.07599925994873047,0.07599925994873047
25,2000,9,100,brute,0.509,0.07800006866455078,0.07800006866455078
25,2000,27,100,brute,0.501,0.08000016212463379,0.08000016212463379
25,2000,65,100,brute,0.501,0.0820000171661377,0.0820000171661377
25,2000,99,100,brute,0.479,0.08499908447265625,0.08499908447265625
25,4000,3,2,ball_tree,0.5135,0.10199832916259766,0.10199832916259766
25,4000,7,2,ball_tree,0.4905,0.10500168800354004,0.10500168800354004
25,4000,9,2,ball_tree,0.4925,0.10399961471557617,0.10399961471557617
25,4000,27,2,ball_tree,0.489,0.11500048637390137,0.11500048637390137
25,4000,65,2,ball_tree,0.5,0.13699674606323242,0.13699674606323242
25,4000,99,2,ball_tree,0.494,0.1530003547668457,0.1530003547668457
25,4000,3,30,ball_tree,0.5135,0.10300135612487793,0.10300135612487793
25,4000,7,30,ball_tree,0.4905,0.10299944877624512,0.10299944877624512
25,4000,9,30,ball_tree,0.4925,0.10300183296203613,0.10300183296203613
25,4000,27,30,ball_tree,0.489,0.11300015449523926,0.11300015449523926
25,4000,65,30,ball_tree,0.5,0.1289970874786377,0.1289970874786377
25,4000,99,30,ball_tree,0.494,0.14800190925598145,0.14800190925598145
25,4000,3,100,ball_tree,0.5135,0.10500097274780273,0.10500097274780273
25,4000,7,100,ball_tree,0.4905,0.10900020599365234,0.10900020599365234
25,4000,9,100,ball_tree,0.4925,0.10899639129638672,0.10899639129638672
25,4000,27,100,ball_tree,0.489,0.11800074577331543,0.11800074577331543
25,4000,65,100,ball_tree,0.5,0.13400053977966309,0.13400053977966309
25,4000,99,100,ball_tree,0.494,0.1509993076324463,0.1509993076324463
25,4000,3,2,kd_tree,0.5135,0.10100293159484863,0.10100293159484863
25,4000,7,2,kd_tree,0.4905,0.10599803924560547,0.10599803924560547
25,4000,9,2,kd_tree,0.4925,0.10700154304504395,0.10700154304504395
25,4000,27,2,kd_tree,0.489,0.11600017547607422,0.11600017547607422
25,4000,65,2,kd_tree,0.5,0.13700556755065918,0.13700556755065918
25,4000,99,2,kd_tree,0.494,0.15599441528320312,0.15599441528320312
25,4000,3,30,kd_tree,0.5135,0.09999799728393555,0.09999799728393555
25,4000,7,30,kd_tree,0.4905,0.10100197792053223,0.10100197792053223
25,4000,9,30,kd_tree,0.4925,0.10300040245056152,0.10300040245056152
25,4000,27,30,kd_tree,0.489,0.10999703407287598,0.10999703407287598
25,4000,65,30,kd_tree,0.5,0.12100028991699219,0.12100028991699219
25,4000,99,30,kd_tree,0.494,0.13500142097473145,0.13500142097473145
25,4000,3,100,kd_tree,0.5135,0.10000038146972656,0.10000038146972656
25,4000,7,100,kd_tree,0.4905,0.10399794578552246,0.10399794578552246
25,4000,9,100,kd_tree,0.4925,0.10500168800354004,0.10500168800354004
25,4000,27,100,kd_tree,0.489,0.11100029945373535,0.11100029945373535
25,4000,65,100,kd_tree,0.5,0.12299728393554688,0.12299728393554688
25,4000,99,100,kd_tree,0.494,0.13500285148620605,0.13500285148620605
25,4000,3,2,brute,0.5135,0.19399714469909668,0.19399714469909668
25,4000,7,2,brute,0.4905,0.20400238037109375,0.20400238037109375
25,4000,9,2,brute,0.4925,0.21199750900268555,0.21199750900268555
25,4000,27,2,brute,0.489,0.20800256729125977,0.20800256729125977
25,4000,65,2,brute,0.5,0.21999740600585938,0.21999740600585938
25,4000,99,2,brute,0.494,0.23600006103515625,0.23600006103515625
25,4000,3,30,brute,0.5135,0.19300079345703125,0.19300079345703125
25,4000,7,30,brute,0.4905,0.20600223541259766,0.20600223541259766
25,4000,9,30,brute,0.4925,0.20699763298034668,0.20699763298034668
25,4000,27,30,brute,0.489,0.2090003490447998,0.2090003490447998
25,4000,65,30,brute,0.5,0.2220003604888916,0.2220003604888916
25,4000,99,30,brute,0.494,0.2349987030029297,0.2349987030029297
25,4000,3,100,brute,0.5135,0.1940004825592041,0.1940004825592041
25,4000,7,100,brute,0.4905,0.2069993019104004,0.2069993019104004
25,4000,9,100,brute,0.4925,0.2050027847290039,0.2050027847290039
25,4000,27,100,brute,0.489,0.21200060844421387,0.21200060844421387
25,4000,65,100,brute,0.5,0.22299957275390625,0.22299957275390625
25,4000,99,100,brute,0.494,0.23600053787231445,0.23600053787231445
