n_dimensions,n_samples,n_neigbors,leaf_size,algorithm,score,time_fit,time_predict
4,4000,27,2,kd_tree,0.9645,0.16500091552734375,0.16500091552734375
4,4000,65,2,kd_tree,0.968,0.20999932289123535,0.20999932289123535
4,4000,99,2,kd_tree,0.9675,0.2479994297027588,0.2479994297027588
4,4000,3,30,kd_tree,0.9565,0.10700011253356934,0.10700011253356934
4,4000,7,30,kd_tree,0.961,0.11800003051757812,0.11800003051757812
4,4000,9,30,kd_tree,0.96,0.12800312042236328,0.12800312042236328
4,4000,27,30,kd_tree,0.9645,0.1419970989227295,0.1419970989227295
4,4000,65,30,kd_tree,0.968,0.14700007438659668,0.14700007438659668
4,4000,99,30,kd_tree,0.9675,0.1770024299621582,0.1770024299621582
4,4000,3,100,kd_tree,0.9565,0.12099695205688477,0.12099695205688477
4,4000,7,100,kd_tree,0.961,0.1100010871887207,0.1100010871887207
4,4000,9,100,kd_tree,0.96,0.11099910736083984,0.11099910736083984
4,4000,27,100,kd_tree,0.9645,0.12400126457214355,0.12400126457214355
4,4000,65,100,kd_tree,0.968,0.14200043678283691,0.14200043678283691
4,4000,99,100,kd_tree,0.9675,0.15999794006347656,0.15999794006347656
4,4000,3,2,brute,0.9565,0.21000075340270996,0.21000075340270996
4,4000,7,2,brute,0.961,0.22499966621398926,0.22499966621398926
4,4000,9,2,brute,0.96,0.22500038146972656,0.22500038146972656
4,4000,27,2,brute,0.9645,0.21500086784362793,0.21500086784362793
4,4000,65,2,brute,0.968,0.23299884796142578,0.23299884796142578
4,4000,99,2,brute,0.9675,0.24300169944763184,0.24300169944763184
4,4000,3,30,brute,0.9565,0.20599961280822754,0.20599961280822754
4,4000,7,30,brute,0.961,0.2219998836517334,0.2219998836517334
4,4000,9,30,brute,0.96,0.21200013160705566,0.21200013160705566
4,4000,27,30,brute,0.9645,0.21899914741516113,0.21899914741516113
4,4000,65,30,brute,0.968,0.22700715065002441,0.22700715065002441
4,4000,99,30,brute,0.9675,0.23899412155151367,0.23899412155151367
4,4000,3,100,brute,0.9565,0.20499897003173828,0.20499897003173828
4,4000,7,100,brute,0.961,0.22299933433532715,0.22299933433532715
4,4000,9,100,brute,0.96,0.21300148963928223,0.21300148963928223
4,4000,27,100,brute,0.9645,0.21499919891357422,0.21499919891357422
4,4000,65,100,brute,0.968,0.22500061988830566,0.22500061988830566
4,4000,99,100,brute,0.9675,0.2850008010864258,0.2850008010864258
6,200,3,2,ball_tree,0.76,0.006998777389526367,0.006998777389526367
6,200,7,2,ball_tree,0.78,0.008001327514648438,0.008001327514648438
6,200,9,2,ball_tree,0.85,0.007999897003173828,0.007999897003173828
6,200,27,2,ball_tree,0.86,0.008000612258911133,0.008000612258911133
6,200,65,2,ball_tree,0.88,0.00800013542175293,0.00800013542175293
6,200,99,2,ball_tree,0.84,0.007999897003173828,0.007999897003173828
6,200,3,30,ball_tree,0.76,0.00899958610534668,0.00899958610534668
6,200,7,30,ball_tree,0.78,0.007001161575317383,0.007001161575317383
6,200,9,30,ball_tree,0.85,0.008998394012451172,0.008998394012451172
6,200,27,30,ball_tree,0.86,0.00800013542175293,0.00800013542175293
6,200,65,30,ball_tree,0.88,0.008999347686767578,0.008999347686767578
6,200,99,30,ball_tree,0.84,0.007000923156738281,0.007000923156738281
6,200,3,100,ball_tree,0.76,0.0070002079010009766,0.0070002079010009766
6,200,7,100,ball_tree,0.78,0.006999492645263672,0.006999492645263672
6,200,9,100,ball_tree,0.85,0.013000249862670898,0.013000249862670898
6,200,27,100,ball_tree,0.86,0.008999347686767578,0.008999347686767578
6,200,65,100,ball_tree,0.88,0.008999109268188477,0.008999109268188477
6,200,99,100,ball_tree,0.84,0.00800180435180664,0.00800180435180664
6,200,3,2,kd_tree,0.76,0.009000301361083984,0.009000301361083984
6,200,7,2,kd_tree,0.78,0.009999752044677734,0.009999752044677734
6,200,9,2,kd_tree,0.85,0.009999752044677734,0.009999752044677734
6,200,27,2,kd_tree,0.86,0.008998870849609375,0.008998870849609375
6,200,65,2,kd_tree,0.88,0.008999824523925781,0.008999824523925781
6,200,99,2,kd_tree,0.84,0.010001182556152344,0.010001182556152344
6,200,3,30,kd_tree,0.76,0.00800013542175293,0.00800013542175293
6,200,7,30,kd_tree,0.78,0.008000373840332031,0.008000373840332031
6,200,9,30,kd_tree,0.85,0.012000799179077148,0.012000799179077148
6,200,27,30,kd_tree,0.86,0.007999181747436523,0.007999181747436523
6,200,65,30,kd_tree,0.88,0.00899958610534668,0.00899958610534668
6,200,99,30,kd_tree,0.84,0.008999824523925781,0.008999824523925781
6,200,3,100,kd_tree,0.76,0.008000373840332031,0.008000373840332031
6,200,7,100,kd_tree,0.78,0.006998777389526367,0.006998777389526367
6,200,9,100,kd_tree,0.85,0.008001565933227539,0.008001565933227539
6,200,27,100,kd_tree,0.86,0.006999492645263672,0.006999492645263672
6,200,65,100,kd_tree,0.88,0.00800323486328125,0.00800323486328125
6,200,99,100,kd_tree,0.84,0.007995367050170898,0.007995367050170898
6,200,3,2,brute,0.76,0.006000041961669922,0.006000041961669922
6,200,7,2,brute,0.78,0.00799870491027832,0.00799870491027832
6,200,9,2,brute,0.85,0.007001161575317383,0.007001161575317383
6,200,27,2,brute,0.86,0.00699925422668457,0.00699925422668457
6,200,65,2,brute,0.88,0.006999492645263672,0.006999492645263672
6,200,99,2,brute,0.84,0.008000850677490234,0.008000850677490234
6,200,3,30,brute,0.76,0.0069997310638427734,0.0069997310638427734
6,200,7,30,brute,0.78,0.008000850677490234,0.008000850677490234
6,200,9,30,brute,0.85,0.005998849868774414,0.005998849868774414
6,200,27,30,brute,0.86,0.007000446319580078,0.007000446319580078
6,200,65,30,brute,0.88,0.007999658584594727,0.007999658584594727
6,200,99,30,brute,0.84,0.0070002079010009766,0.0070002079010009766
6,200,3,100,brute,0.76,0.0069997310638427734,0.0069997310638427734
6,200,7,100,brute,0.78,0.006999492645263672,0.006999492645263672
6,200,9,100,brute,0.85,0.006001472473144531,0.006001472473144531
6,200,27,100,brute,0.86,0.0069980621337890625,0.0069980621337890625
6,200,65,100,brute,0.88,0.0070002079010009766,0.0070002079010009766
6,200,99,100,brute,0.84,0.008001089096069336,0.008001089096069336
6,400,3,2,ball_tree,0.89,0.014000415802001953,0.014000415802001953
6,400,7,2,ball_tree,0.86,0.014001131057739258,0.014001131057739258
6,400,9,2,ball_tree,0.88,0.012997150421142578,0.012997150421142578
6,400,27,2,ball_tree,0.89,0.015000104904174805,0.015000104904174805
6,400,65,2,ball_tree,0.89,0.01699972152709961,0.01699972152709961
6,400,99,2,ball_tree,0.855,0.016999244689941406,0.016999244689941406
6,400,3,30,ball_tree,0.89,0.014000415802001953,0.014000415802001953
6,400,7,30,ball_tree,0.86,0.014001131057739258,0.014001131057739258
6,400,9,30,ball_tree,0.88,0.013999700546264648,0.013999700546264648
6,400,27,30,ball_tree,0.89,0.014001131057739258,0.014001131057739258
6,400,65,30,ball_tree,0.89,0.015999794006347656,0.015999794006347656
6,400,99,30,ball_tree,0.855,0.018999576568603516,0.018999576568603516
6,400,3,100,ball_tree,0.89,0.012000083923339844,0.012000083923339844
6,400,7,100,ball_tree,0.86,0.0149993896484375,0.0149993896484375
6,400,9,100,ball_tree,0.88,0.014000177383422852,0.014000177383422852
6,400,27,100,ball_tree,0.89,0.013999700546264648,0.013999700546264648
6,400,65,100,ball_tree,0.89,0.015000581741333008,0.015000581741333008
6,400,99,100,ball_tree,0.855,0.0149993896484375,0.0149993896484375
6,400,3,2,kd_tree,0.89,0.017000913619995117,0.017000913619995117
6,400,7,2,kd_tree,0.86,0.017998695373535156,0.017998695373535156
6,400,9,2,kd_tree,0.88,0.017999887466430664,0.017999887466430664
6,400,27,2,kd_tree,0.89,0.022002220153808594,0.022002220153808594
6,400,65,2,kd_tree,0.89,0.02299952507019043,0.02299952507019043
6,400,99,2,kd_tree,0.855,0.02299785614013672,0.02299785614013672
6,400,3,30,kd_tree,0.89,0.013001441955566406,0.013001441955566406
6,400,7,30,kd_tree,0.86,0.01399993896484375,0.01399993896484375
6,400,9,30,kd_tree,0.88,0.012999773025512695,0.012999773025512695
6,400,27,30,kd_tree,0.89,0.014998674392700195,0.014998674392700195
6,400,65,30,kd_tree,0.89,0.014002323150634766,0.014002323150634766
6,400,99,30,kd_tree,0.855,0.015998363494873047,0.015998363494873047
6,400,3,100,kd_tree,0.89,0.014000415802001953,0.014000415802001953
6,400,7,100,kd_tree,0.86,0.012000560760498047,0.012000560760498047
6,400,9,100,kd_tree,0.88,0.012999534606933594,0.012999534606933594
6,400,27,100,kd_tree,0.89,0.013000011444091797,0.013000011444091797
6,400,65,100,kd_tree,0.89,0.012999773025512695,0.012999773025512695
6,400,99,100,kd_tree,0.855,0.014998912811279297,0.014998912811279297
6,400,3,2,brute,0.89,0.011001110076904297,0.011001110076904297
6,400,7,2,brute,0.86,0.013000249862670898,0.013000249862670898
6,400,9,2,brute,0.88,0.010999441146850586,0.010999441146850586
6,400,27,2,brute,0.89,0.01300048828125,0.01300048828125
6,400,65,2,brute,0.89,0.013000011444091797,0.013000011444091797
6,400,99,2,brute,0.855,0.014000654220581055,0.014000654220581055
6,400,3,30,brute,0.89,0.011998653411865234,0.011998653411865234
6,400,7,30,brute,0.86,0.012003183364868164,0.012003183364868164
6,400,9,30,brute,0.88,0.010996341705322266,0.010996341705322266
6,400,27,30,brute,0.89,0.013001680374145508,0.013001680374145508
6,400,65,30,brute,0.89,0.012998580932617188,0.012998580932617188
6,400,99,30,brute,0.855,0.015000343322753906,0.015000343322753906
6,400,3,100,brute,0.89,0.011000633239746094,0.011000633239746094
6,400,7,100,brute,0.86,0.011999368667602539,0.011999368667602539
6,400,9,100,brute,0.88,0.01199960708618164,0.01199960708618164
6,400,27,100,brute,0.89,0.013000726699829102,0.013000726699829102
6,400,65,100,brute,0.89,0.013000249862670898,0.013000249862670898
6,400,99,100,brute,0.855,0.012999534606933594,0.012999534606933594
6,1000,3,2,ball_tree,0.886,0.03099989891052246,0.03099989891052246
6,1000,7,2,ball_tree,0.886,0.031000852584838867,0.031000852584838867
6,1000,9,2,ball_tree,0.894,0.03199934959411621,0.03199934959411621
6,1000,27,2,ball_tree,0.902,0.03500056266784668,0.03500056266784668
6,1000,65,2,ball_tree,0.908,0.039999961853027344,0.039999961853027344
6,1000,99,2,ball_tree,0.904,0.044998884201049805,0.044998884201049805
6,1000,3,30,ball_tree,0.886,0.028999805450439453,0.028999805450439453
6,1000,7,30,ball_tree,0.886,0.03099989891052246,0.03099989891052246
6,1000,9,30,ball_tree,0.894,0.04000091552734375,0.04000091552734375
6,1000,27,30,ball_tree,0.902,0.043999433517456055,0.043999433517456055
6,1000,65,30,ball_tree,0.908,0.04600095748901367,0.04600095748901367
6,1000,99,30,ball_tree,0.904,0.0410001277923584,0.0410001277923584
6,1000,3,100,ball_tree,0.886,0.03300070762634277,0.03300070762634277
6,1000,7,100,ball_tree,0.886,0.052999258041381836,0.052999258041381836
6,1000,9,100,ball_tree,0.894,0.031000614166259766,0.031000614166259766
6,1000,27,100,ball_tree,0.902,0.03200030326843262,0.03200030326843262
6,1000,65,100,ball_tree,0.908,0.0429997444152832,0.0429997444152832
6,1000,99,100,ball_tree,0.904,0.037999629974365234,0.037999629974365234
6,1000,3,2,kd_tree,0.886,0.03700089454650879,0.03700089454650879
6,1000,7,2,kd_tree,0.886,0.03899788856506348,0.03899788856506348
6,1000,9,2,kd_tree,0.894,0.04600071907043457,0.04600071907043457
6,1000,27,2,kd_tree,0.902,0.053000688552856445,0.053000688552856445
6,1000,65,2,kd_tree,0.908,0.06199979782104492,0.06199979782104492
6,1000,99,2,kd_tree,0.904,0.06800079345703125,0.06800079345703125
6,1000,3,30,kd_tree,0.886,0.02899956703186035,0.02899956703186035
6,1000,7,30,kd_tree,0.886,0.0299990177154541,0.0299990177154541
6,1000,9,30,kd_tree,0.894,0.032003164291381836,0.032003164291381836
6,1000,27,30,kd_tree,0.902,0.03400015830993652,0.03400015830993652
6,1000,65,30,kd_tree,0.908,0.03799629211425781,0.03799629211425781
6,1000,99,30,kd_tree,0.904,0.04000139236450195,0.04000139236450195
6,1000,3,100,kd_tree,0.886,0.02899956703186035,0.02899956703186035
6,1000,7,100,kd_tree,0.886,0.029000520706176758,0.029000520706176758
6,1000,9,100,kd_tree,0.894,0.029999256134033203,0.029999256134033203
6,1000,27,100,kd_tree,0.902,0.032002925872802734,0.032002925872802734
6,1000,65,100,kd_tree,0.908,0.035997629165649414,0.035997629165649414
6,1000,99,100,kd_tree,0.904,0.037999868392944336,0.037999868392944336
6,1000,3,2,brute,0.886,0.029999732971191406,0.029999732971191406
6,1000,7,2,brute,0.886,0.034000396728515625,0.034000396728515625
6,1000,9,2,brute,0.894,0.03199958801269531,0.03199958801269531
6,1000,27,2,brute,0.902,0.03400015830993652,0.03400015830993652
6,1000,65,2,brute,0.908,0.03500008583068848,0.03500008583068848
6,1000,99,2,brute,0.904,0.038004159927368164,0.038004159927368164
6,1000,3,30,brute,0.886,0.030998945236206055,0.030998945236206055
6,1000,7,30,brute,0.886,0.03499746322631836,0.03499746322631836
6,1000,9,30,brute,0.894,0.03800058364868164,0.03800058364868164
6,1000,27,30,brute,0.902,0.037999868392944336,0.037999868392944336
6,1000,65,30,brute,0.908,0.03699898719787598,0.03699898719787598
6,1000,99,30,brute,0.904,0.038001298904418945,0.038001298904418945
6,1000,3,100,brute,0.886,0.032997846603393555,0.032997846603393555
6,1000,7,100,brute,0.886,0.03500103950500488,0.03500103950500488
6,1000,9,100,brute,0.894,0.03299903869628906,0.03299903869628906
6,1000,27,100,brute,0.902,0.034999847412109375,0.034999847412109375
6,1000,65,100,brute,0.908,0.036000967025756836,0.036000967025756836
6,1000,99,100,brute,0.904,0.037999868392944336,0.037999868392944336
6,2000,3,2,ball_tree,0.918,0.06500077247619629,0.06500077247619629
6,2000,7,2,ball_tree,0.923,0.06800103187561035,0.06800103187561035
6,2000,9,2,ball_tree,0.926,0.06799840927124023,0.06799840927124023
6,2000,27,2,ball_tree,0.946,0.07999968528747559,0.07999968528747559
6,2000,65,2,ball_tree,0.953,0.09200263023376465,0.09200263023376465
6,2000,99,2,ball_tree,0.958,0.10399818420410156,0.10399818420410156
6,2000,3,30,ball_tree,0.918,0.06100034713745117,0.06100034713745117
6,2000,7,30,ball_tree,0.923,0.06599998474121094,0.06599998474121094
6,2000,9,30,ball_tree,0.926,0.06599950790405273,0.06599950790405273
6,2000,27,30,ball_tree,0.946,0.07200050354003906,0.07200050354003906
6,2000,65,30,ball_tree,0.953,0.0820002555847168,0.0820002555847168
6,2000,99,30,ball_tree,0.958,0.08699941635131836,0.08699941635131836
6,2000,3,100,ball_tree,0.918,0.06400108337402344,0.06400108337402344
6,2000,7,100,ball_tree,0.923,0.06999921798706055,0.06999921798706055
6,2000,9,100,ball_tree,0.926,0.06799960136413574,0.06799960136413574
6,2000,27,100,ball_tree,0.946,0.07200026512145996,0.07200026512145996
6,2000,65,100,ball_tree,0.953,0.0820000171661377,0.0820000171661377
6,2000,99,100,ball_tree,0.958,0.08800053596496582,0.08800053596496582
6,2000,3,2,kd_tree,0.918,0.08600115776062012,0.08600115776062012
6,2000,7,2,kd_tree,0.923,0.09099888801574707,0.09099888801574707
6,2000,9,2,kd_tree,0.926,0.09100008010864258,0.09100008010864258
6,2000,27,2,kd_tree,0.946,0.11799979209899902,0.11799979209899902
6,2000,65,2,kd_tree,0.953,0.1530013084411621,0.1530013084411621
6,2000,99,2,kd_tree,0.958,0.18699932098388672,0.18699932098388672
6,2000,3,30,kd_tree,0.918,0.06699895858764648,0.06699895858764648
6,2000,7,30,kd_tree,0.923,0.06599998474121094,0.06599998474121094
6,2000,9,30,kd_tree,0.926,0.06699943542480469,0.06699943542480469
6,2000,27,30,kd_tree,0.946,0.07600164413452148,0.07600164413452148
6,2000,65,30,kd_tree,0.953,0.0859982967376709,0.0859982967376709
6,2000,99,30,kd_tree,0.958,0.09399962425231934,0.09399962425231934
6,2000,3,100,kd_tree,0.918,0.058002471923828125,0.058002471923828125
6,2000,7,100,kd_tree,0.923,0.06699800491333008,0.06699800491333008
6,2000,9,100,kd_tree,0.926,0.06400108337402344,0.06400108337402344
6,2000,27,100,kd_tree,0.946,0.0709998607635498,0.0709998607635498
6,2000,65,100,kd_tree,0.953,0.08499979972839355,0.08499979972839355
6,2000,99,100,kd_tree,0.958,0.0839993953704834,0.0839993953704834
6,2000,3,2,brute,0.918,0.07800054550170898,0.07800054550170898
6,2000,7,2,brute,0.923,0.07800006866455078,0.07800006866455078
6,2000,9,2,brute,0.926,0.08000016212463379,0.08000016212463379
6,2000,27,2,brute,0.946,0.08300042152404785,0.08300042152404785
6,2000,65,2,brute,0.953,0.08800077438354492,0.08800077438354492
6,2000,99,2,brute,0.958,0.09551239013671875,0.09551239013671875
6,2000,3,30,brute,0.918,0.07600069046020508,0.07600069046020508
6,2000,7,30,brute,0.923,0.07799839973449707,0.07799839973449707
6,2000,9,30,brute,0.926,0.082000732421875,0.082000732421875
6,2000,27,30,brute,0.946,0.08099961280822754,0.08099961280822754
6,2000,65,30,brute,0.953,0.08899998664855957,0.08899998664855957
6,2000,99,30,brute,0.958,0.09299898147583008,0.09299898147583008
6,2000,3,100,brute,0.918,0.07700061798095703,0.07700061798095703
6,2000,7,100,brute,0.923,0.07999968528747559,0.07999968528747559
6,2000,9,100,brute,0.926,0.08299970626831055,0.08299970626831055
6,2000,27,100,brute,0.946,0.08300065994262695,0.08300065994262695
6,2000,65,100,brute,0.953,0.08799982070922852,0.08799982070922852
6,2000,99,100,brute,0.958,0.09199929237365723,0.09199929237365723
6,4000,3,2,ball_tree,0.9155,0.1380007266998291,0.1380007266998291
6,4000,7,2,ball_tree,0.937,0.15000033378601074,0.15000033378601074
6,4000,9,2,ball_tree,0.9385,0.15299773216247559,0.15299773216247559
6,4000,27,2,ball_tree,0.9525,0.18200159072875977,0.18200159072875977
6,4000,65,2,ball_tree,0.957,0.22144579887390137,0.22144579887390137
6,4000,99,2,ball_tree,0.958,0.26000118255615234,0.26000118255615234
6,4000,3,30,ball_tree,0.9155,0.13599944114685059,0.13599944114685059
6,4000,7,30,ball_tree,0.937,0.14800047874450684,0.14800047874450684
6,4000,9,30,ball_tree,0.9385,0.1379985809326172,0.1379985809326172
6,4000,27,30,ball_tree,0.9525,0.15500211715698242,0.15500211715698242
6,4000,65,30,ball_tree,0.957,0.18600010871887207,0.18600010871887207
6,4000,99,30,ball_tree,0.958,0.21399950981140137,0.21399950981140137
6,4000,3,100,ball_tree,0.9155,0.15199923515319824,0.15199923515319824
6,4000,7,100,ball_tree,0.937,0.19800066947937012,0.19800066947937012
6,4000,9,100,ball_tree,0.9385,0.1529991626739502,0.1529991626739502
6,4000,27,100,ball_tree,0.9525,0.16800308227539062,0.16800308227539062
6,4000,65,100,ball_tree,0.957,0.1979987621307373,0.1979987621307373
6,4000,99,100,ball_tree,0.958,0.24199891090393066,0.24199891090393066
6,4000,3,2,kd_tree,0.9155,0.16399836540222168,0.16399836540222168
6,4000,7,2,kd_tree,0.937,0.18800139427185059,0.18800139427185059
6,4000,9,2,kd_tree,0.9385,0.19800019264221191,0.19800019264221191
6,4000,27,2,kd_tree,0.9525,0.29399943351745605,0.29399943351745605
6,4000,65,2,kd_tree,0.957,0.38593411445617676,0.38593411445617676
6,4000,99,2,kd_tree,0.958,0.4412510395050049,0.4412510395050049
6,4000,3,30,kd_tree,0.9155,0.11800074577331543,0.11800074577331543
6,4000,7,30,kd_tree,0.937,0.12799906730651855,0.12799906730651855
6,4000,9,30,kd_tree,0.9385,0.1340007781982422,0.1340007781982422
6,4000,27,30,kd_tree,0.9525,0.1549994945526123,0.1549994945526123
6,4000,65,30,kd_tree,0.957,0.19300031661987305,0.19300031661987305
6,4000,99,30,kd_tree,0.958,0.2259078025817871,0.2259078025817871
6,4000,3,100,kd_tree,0.9155,0.12399983406066895,0.12399983406066895
6,4000,7,100,kd_tree,0.937,0.12700223922729492,0.12700223922729492
6,4000,9,100,kd_tree,0.9385,0.13300061225891113,0.13300061225891113
6,4000,27,100,kd_tree,0.9525,0.15035152435302734,0.15035152435302734
6,4000,65,100,kd_tree,0.957,0.1809980869293213,0.1809980869293213
6,4000,99,100,kd_tree,0.958,0.20199966430664062,0.20199966430664062
6,4000,3,2,brute,0.9155,0.2089996337890625,0.2089996337890625
6,4000,7,2,brute,0.937,0.21000051498413086,0.21000051498413086
6,4000,9,2,brute,0.9385,0.20800042152404785,0.20800042152404785
6,4000,27,2,brute,0.9525,0.21599912643432617,0.21599912643432617
6,4000,65,2,brute,0.957,0.22600054740905762,0.22600054740905762
6,4000,99,2,brute,0.958,0.2539987564086914,0.2539987564086914
6,4000,3,30,brute,0.9155,0.19500041007995605,0.19500041007995605
6,4000,7,30,brute,0.937,0.2110004425048828,0.2110004425048828
6,4000,9,30,brute,0.9385,0.24000048637390137,0.24000048637390137
6,4000,27,30,brute,0.9525,0.22500109672546387,0.22500109672546387
6,4000,65,30,brute,0.957,0.25499844551086426,0.25499844551086426
6,4000,99,30,brute,0.958,0.23799967765808105,0.23799967765808105
6,4000,3,100,brute,0.9155,0.20600104331970215,0.20600104331970215
6,4000,7,100,brute,0.937,0.22099876403808594,0.22099876403808594
6,4000,9,100,brute,0.9385,0.21000051498413086,0.21000051498413086
6,4000,27,100,brute,0.9525,0.21500062942504883,0.21500062942504883
6,4000,65,100,brute,0.957,0.2550013065338135,0.2550013065338135
6,4000,99,100,brute,0.958,0.2389984130859375,0.2389984130859375
8,200,3,2,ball_tree,0.79,0.007998943328857422,0.007998943328857422
8,200,7,2,ball_tree,0.85,0.007000446319580078,0.007000446319580078
8,200,9,2,ball_tree,0.83,0.007000446319580078,0.007000446319580078
8,200,27,2,ball_tree,0.87,0.006999015808105469,0.006999015808105469
8,200,65,2,ball_tree,0.92,0.008000612258911133,0.008000612258911133
8,200,99,2,ball_tree,0.46,0.00900125503540039,0.00900125503540039
8,200,3,30,ball_tree,0.79,0.006998300552368164,0.006998300552368164
8,200,7,30,ball_tree,0.85,0.006999492645263672,0.006999492645263672
8,200,9,30,ball_tree,0.83,0.007001399993896484,0.007001399993896484
8,200,27,30,ball_tree,0.87,0.006999015808105469,0.006999015808105469
8,200,65,30,ball_tree,0.92,0.008001565933227539,0.008001565933227539
8,200,99,30,ball_tree,0.46,0.007999420166015625,0.007999420166015625
8,200,3,100,ball_tree,0.79,0.007002115249633789,0.007002115249633789
8,200,7,100,ball_tree,0.85,0.005998134613037109,0.005998134613037109
8,200,9,100,ball_tree,0.83,0.006999015808105469,0.006999015808105469
8,200,27,100,ball_tree,0.87,0.007001399993896484,0.007001399993896484
8,200,65,100,ball_tree,0.92,0.006998538970947266,0.006998538970947266
8,200,99,100,ball_tree,0.46,0.00800013542175293,0.00800013542175293
8,200,3,2,kd_tree,0.79,0.008007049560546875,0.008007049560546875
8,200,7,2,kd_tree,0.85,0.008992195129394531,0.008992195129394531
8,200,9,2,kd_tree,0.83,0.009001016616821289,0.009001016616821289
8,200,27,2,kd_tree,0.87,0.008999824523925781,0.008999824523925781
8,200,65,2,kd_tree,0.92,0.009000301361083984,0.009000301361083984
8,200,99,2,kd_tree,0.46,0.009000062942504883,0.009000062942504883
8,200,3,30,kd_tree,0.79,0.005993366241455078,0.005993366241455078
8,200,7,30,kd_tree,0.85,0.006999492645263672,0.006999492645263672
8,200,9,30,kd_tree,0.83,0.006000518798828125,0.006000518798828125
8,200,27,30,kd_tree,0.87,0.006999969482421875,0.006999969482421875
8,200,65,30,kd_tree,0.92,0.007999658584594727,0.007999658584594727
8,200,99,30,kd_tree,0.46,0.007999897003173828,0.007999897003173828
8,200,3,100,kd_tree,0.79,0.006002664566040039,0.006002664566040039
8,200,7,100,kd_tree,0.85,0.005997180938720703,0.005997180938720703
8,200,9,100,kd_tree,0.83,0.00800323486328125,0.00800323486328125
8,200,27,100,kd_tree,0.87,0.008997201919555664,0.008997201919555664
8,200,65,100,kd_tree,0.92,0.00800013542175293,0.00800013542175293
8,200,99,100,kd_tree,0.46,0.008000612258911133,0.008000612258911133
8,200,3,2,brute,0.79,0.0070002079010009766,0.0070002079010009766
8,200,7,2,brute,0.85,0.0069997310638427734,0.0069997310638427734
8,200,9,2,brute,0.83,0.0070002079010009766,0.0070002079010009766
8,200,27,2,brute,0.87,0.005999326705932617,0.005999326705932617
8,200,65,2,brute,0.92,0.007000446319580078,0.007000446319580078
8,200,99,2,brute,0.46,0.00800013542175293,0.00800013542175293
8,200,3,30,brute,0.79,0.00699925422668457,0.00699925422668457
8,200,7,30,brute,0.85,0.006000041961669922,0.006000041961669922
8,200,9,30,brute,0.83,0.006999492645263672,0.006999492645263672
8,200,27,30,brute,0.87,0.006001472473144531,0.006001472473144531
8,200,65,30,brute,0.92,0.007998943328857422,0.007998943328857422
8,200,99,30,brute,0.46,0.007001399993896484,0.007001399993896484
8,200,3,100,brute,0.79,0.006999492645263672,0.006999492645263672
8,200,7,100,brute,0.85,0.007000446319580078,0.007000446319580078
8,200,9,100,brute,0.83,0.007999897003173828,0.007999897003173828
8,200,27,100,brute,0.87,0.00699925422668457,0.00699925422668457
8,200,65,100,brute,0.92,0.007999658584594727,0.007999658584594727
8,200,99,100,brute,0.46,0.006999969482421875,0.006999969482421875
8,400,3,2,ball_tree,0.86,0.013999462127685547,0.013999462127685547
8,400,7,2,ball_tree,0.875,0.014999628067016602,0.014999628067016602
8,400,9,2,ball_tree,0.875,0.014999866485595703,0.014999866485595703
8,400,27,2,ball_tree,0.875,0.016000747680664062,0.016000747680664062
8,400,65,2,ball_tree,0.825,0.015000104904174805,0.015000104904174805
8,400,99,2,ball_tree,0.8,0.016999244689941406,0.016999244689941406
8,400,3,30,ball_tree,0.86,0.014000654220581055,0.014000654220581055
8,400,7,30,ball_tree,0.875,0.012998580932617188,0.012998580932617188
8,400,9,30,ball_tree,0.875,0.015001535415649414,0.015001535415649414
8,400,27,30,ball_tree,0.875,0.012998342514038086,0.012998342514038086
8,400,65,30,ball_tree,0.825,0.016001224517822266,0.016001224517822266
8,400,99,30,ball_tree,0.8,0.017002344131469727,0.017002344131469727
8,400,3,100,ball_tree,0.86,0.012997150421142578,0.012997150421142578
8,400,7,100,ball_tree,0.875,0.011998891830444336,0.011998891830444336
8,400,9,100,ball_tree,0.875,0.012998819351196289,0.012998819351196289
8,400,27,100,ball_tree,0.875,0.013000249862670898,0.013000249862670898
8,400,65,100,ball_tree,0.825,0.014001131057739258,0.014001131057739258
8,400,99,100,ball_tree,0.8,0.015000343322753906,0.015000343322753906
8,400,3,2,kd_tree,0.86,0.019998788833618164,0.019998788833618164
8,400,7,2,kd_tree,0.875,0.01900029182434082,0.01900029182434082
8,400,9,2,kd_tree,0.875,0.018999338150024414,0.018999338150024414
8,400,27,2,kd_tree,0.875,0.023000478744506836,0.023000478744506836
8,400,65,2,kd_tree,0.825,0.025002241134643555,0.025002241134643555
8,400,99,2,kd_tree,0.8,0.023997783660888672,0.023997783660888672
8,400,3,30,kd_tree,0.86,0.011999368667602539,0.011999368667602539
8,400,7,30,kd_tree,0.875,0.012001276016235352,0.012001276016235352
8,400,9,30,kd_tree,0.875,0.012999773025512695,0.012999773025512695
8,400,27,30,kd_tree,0.875,0.012998819351196289,0.012998819351196289
8,400,65,30,kd_tree,0.825,0.01400136947631836,0.01400136947631836
8,400,99,30,kd_tree,0.8,0.016999006271362305,0.016999006271362305
8,400,3,100,kd_tree,0.86,0.012000083923339844,0.012000083923339844
8,400,7,100,kd_tree,0.875,0.012001752853393555,0.012001752853393555
8,400,9,100,kd_tree,0.875,0.012000560760498047,0.012000560760498047
8,400,27,100,kd_tree,0.875,0.013998746871948242,0.013998746871948242
